"run_id","created_at_utc","task_id","subtask_id","task_dir","model_name","tag","orchestrator_variant","success","termination_reason","error_type","judge_accepted","judge_force_accepted","wall_clock_seconds","plan_created","total_delegations","submission_attempts","judge_rejections","template_matched","template_id","template_similarity","memo_hits","agent_curations_run","episode_curation_run","episode_curation_skipped","episode_familiarity","executed_agents","optimal_sequence","capability_boosted_agents","agent_discovery_sources","agent_retrieval_log","total_input_tokens","total_output_tokens","total_tokens","embedding_tokens","cost_llm","cost_embedding","cost_total","playbook_confirm_votes","playbook_contradict_votes","playbook_bullets_added","playbook_bullets_pruned","playbook_unconfirmed_prunes","playbook_harm_prunes","playbook_consolidation_merges","playbook_evolution","num_internal_tool_calls","tool_call_history"
"019e0d12-1b98-7602-ad81-089168178158","2026-05-09T14:09:26.626344+00:00","1-1","0","tasks/officebench/1-1","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","15.82","0","2","1","0","1","d5da8983-8322-4e10-8aae-1644230514ad","0.8349809148919052","0","0","1","0","0.0","[""calendar""]","[""calendar""]","4","{""calendar"": ""embedding+capability"", ""llm"": ""capability"", ""social_media_poster"": ""capability"", ""email"": ""capability"", ""excel"": ""template"", ""shell"": ""template""}","[{""call"": 1, ""capabilities"": [""calendar scheduling"", ""date/time parsing"", ""create calendar event""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8757, ""source"": ""embedding+capability"", ""capability_score"": 0.8757, ""rank"": 1, ""matched_capabilities"": [""calendar scheduling"", ""date/time parsing"", ""create calendar event""]}, {""agent"": ""llm"", ""score"": 0.8357, ""source"": ""capability"", ""capability_score"": 0.8357, ""rank"": 2, ""matched_capabilities"": [""calendar scheduling"", ""date/time parsing"", ""create calendar event""]}, {""agent"": ""social_media_poster"", ""score"": 0.8161, ""source"": ""capability"", ""capability_score"": 0.8161, ""rank"": 3, ""matched_capabilities"": [""calendar scheduling""]}, {""agent"": ""email"", ""score"": 0.8033, ""source"": ""capability"", ""capability_score"": 0.8033, ""rank"": 4, ""matched_capabilities"": [""date/time parsing"", ""create calendar event""]}, {""agent"": ""excel"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": []}, {""agent"": ""shell"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": []}]}]","18050","1320","19370","342","0.019807","3.4e-05","0.019841","0","0","0","0","0","0","0","[]","0","[]"
"019e0d12-8b25-71c3-abc1-59da9ac110c8","2026-05-09T14:09:54.116827+00:00","1-1","1","tasks/officebench/1-1","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","14.65","0","2","1","0","1","f46da354-f188-4cd6-bb6a-4c3036d7053e","0.8087773196002347","0","0","1","0","1.0","[""calendar""]","[""calendar""]","0","{""calendar"": ""embedding+capability"", ""notification_sender"": ""embedding+capability"", ""email"": ""capability+template"", ""llm"": ""capability+template"", ""excel"": ""template"", ""shell"": ""template"", ""word"": ""template""}","[{""call"": 1, ""capabilities"": [""calendar reminder creation"", ""notification/reminder phrasing""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8576, ""source"": ""embedding+capability"", ""capability_score"": 0.8496, ""rank"": 1, ""matched_capabilities"": [""calendar reminder creation""]}, {""agent"": ""notification_sender"", ""score"": 0.8358, ""source"": ""embedding+capability"", ""capability_score"": 0.7897, ""rank"": 2, ""matched_capabilities"": [""notification/reminder phrasing""]}, {""agent"": ""email"", ""score"": 0.8088, ""source"": ""capability+template"", ""capability_score"": 0.8028, ""rank"": 3, ""matched_capabilities"": [""calendar reminder creation"", ""notification/reminder phrasing""]}, {""agent"": ""llm"", ""score"": 0.8088, ""source"": ""capability+template"", ""capability_score"": 0.8021, ""rank"": 4, ""matched_capabilities"": [""calendar reminder creation"", ""notification/reminder phrasing""]}, {""agent"": ""excel"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": []}, {""agent"": ""shell"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": []}, {""agent"": ""word"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": []}]}]","18087","1166","19253","387","0.019384","3.9e-05","0.019423","0","0","0","0","0","0","0","[]","0","[]"
"019e0d12-f64f-7ba2-9c19-f8c784b7c9db","2026-05-09T14:10:24.395045+00:00","1-1","2","tasks/officebench/1-1","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","17.51","0","2","1","0","1","c07d344d-965b-480d-903e-0c9201c0b03b","0.8714251105271413","0","0","1","0","2.0","[""calendar""]","[""calendar""]","2","{""calendar"": ""embedding+capability"", ""llm"": ""capability"", ""notification_sender"": ""embedding+capability"", ""email"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar event creation"", ""date/time parsing and timezone handling"", ""calendar notification/reminder formatting""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.883, ""source"": ""embedding+capability"", ""capability_score"": 0.8819, ""rank"": 1, ""matched_capabilities"": [""calendar event creation"", ""date/time parsing and timezone handling"", ""calendar notification/reminder formatting""]}, {""agent"": ""llm"", ""score"": 0.8219, ""source"": ""capability"", ""capability_score"": 0.8219, ""rank"": 2, ""matched_capabilities"": [""calendar event creation"", ""date/time parsing and timezone handling"", ""calendar notification/reminder formatting""]}, {""agent"": ""notification_sender"", ""score"": 0.7998, ""source"": ""embedding+capability"", ""capability_score"": 0.7651, ""rank"": 3, ""matched_capabilities"": [""calendar notification/reminder formatting""]}, {""agent"": ""email"", ""score"": 0.7924, ""source"": ""capability"", ""capability_score"": 0.7924, ""rank"": 4, ""matched_capabilities"": [""calendar event creation"", ""date/time parsing and timezone handling""]}]}]","19624","1612","21236","398","0.02212","4e-05","0.02216","0","0","0","0","0","0","0","[]","0","[]"
"019e0d13-70ca-7113-8a76-f65b21089d39","2026-05-09T14:10:51.598282+00:00","1-1","3","tasks/officebench/1-1","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","13.42","0","2","1","0","1","e55e4922-b017-4afc-ae9f-8f07d52f1a5f","0.8698339670401852","0","0","0","1","3.0","[""calendar""]","[]","5","{""calendar"": ""embedding+capability+template"", ""task_scheduler"": ""embedding+capability"", ""llm"": ""capability"", ""social_media_poster"": ""capability"", ""travel_booker"": ""embedding+capability"", ""email"": ""capability"", ""contact_manager"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar scheduling"", ""academic scheduling"", ""room availability lookup"", ""time/date parsing""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8698, ""source"": ""embedding+capability+template"", ""capability_score"": 0.8566, ""rank"": 1, ""matched_capabilities"": [""calendar scheduling"", ""academic scheduling"", ""room availability lookup"", ""time/date parsing""]}, {""agent"": ""task_scheduler"", ""score"": 0.8303, ""source"": ""embedding+capability"", ""capability_score"": 0.7876, ""rank"": 2, ""matched_capabilities"": [""academic scheduling""]}, {""agent"": ""llm"", ""score"": 0.8278, ""source"": ""capability"", ""capability_score"": 0.8278, ""rank"": 3, ""matched_capabilities"": [""calendar scheduling"", ""academic scheduling"", ""time/date parsing""]}, {""agent"": ""social_media_poster"", ""score"": 0.8161, ""source"": ""capability"", ""capability_score"": 0.8161, ""rank"": 4, ""matched_capabilities"": [""calendar scheduling""]}, {""agent"": ""travel_booker"", ""score"": 0.8148, ""source"": ""embedding+capability"", ""capability_score"": 0.8148, ""rank"": 5, ""matched_capabilities"": [""room availability lookup""]}, {""agent"": ""email"", ""score"": 0.8081, ""source"": ""capability"", ""capability_score"": 0.8081, ""rank"": 6, ""matched_capabilities"": [""time/date parsing""]}, {""agent"": ""contact_manager"", ""score"": 0.7745, ""source"": ""capability"", ""capability_score"": 0.7745, ""rank"": 7, ""matched_capabilities"": [""room availability lookup""]}]}]","15851","1225","17076","394","0.015837","3.9e-05","0.015876","0","0","0","0","0","0","0","[]","0","[]"
"019e0d13-d81b-7593-aefb-dff7d2987878","2026-05-09T14:11:20.468686+00:00","1-1","4","tasks/officebench/1-1","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","15.86","0","2","1","0","1","c07d344d-965b-480d-903e-0c9201c0b03b","0.8536983219564976","0","0","1","0","2.0","[""calendar""]","[""calendar""]","2","{""calendar"": ""embedding+capability"", ""llm"": ""capability"", ""time_tracker"": ""embedding+capability"", ""email"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar event creation"", ""date parsing and formatting"", ""time zone handling""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.883, ""source"": ""embedding+capability"", ""capability_score"": 0.8819, ""rank"": 1, ""matched_capabilities"": [""calendar event creation"", ""date parsing and formatting"", ""time zone handling""]}, {""agent"": ""llm"", ""score"": 0.8219, ""source"": ""capability"", ""capability_score"": 0.8219, ""rank"": 2, ""matched_capabilities"": [""calendar event creation"", ""date parsing and formatting""]}, {""agent"": ""time_tracker"", ""score"": 0.7992, ""source"": ""embedding+capability"", ""capability_score"": 0.7602, ""rank"": 3, ""matched_capabilities"": [""time zone handling""]}, {""agent"": ""email"", ""score"": 0.789, ""source"": ""capability"", ""capability_score"": 0.789, ""rank"": 4, ""matched_capabilities"": [""calendar event creation"", ""date parsing and formatting""]}]}]","19276","1341","20617","421","0.019559","4.2e-05","0.019601","0","0","0","0","0","0","0","[]","0","[]"
"019e0d14-4929-7813-a68b-ece0b979bb43","2026-05-09T14:11:55.123770+00:00","1-2","0","tasks/officebench/1-2","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","0","planned","","1","0","21.52","0","2","1","0","1","5af72ba5-dea5-4454-a375-26b0f452a15a","0.8544641397361642","0","0","0","1","5.0","[""calendar""]","[]","2","{""calendar"": ""embedding+capability"", ""llm"": ""capability+template"", ""travel_booker"": ""capability"", ""meeting_summarizer"": ""embedding"", ""time_tracker"": ""embedding+capability"", ""email"": ""template"", ""shell"": ""template""}","[{""call"": 1, ""capabilities"": [""calendar availability matching"", ""time zone handling"", ""scheduling/meeting time search""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8743, ""source"": ""embedding+capability"", ""capability_score"": 0.8743, ""rank"": 1, ""matched_capabilities"": [""calendar availability matching"", ""time zone handling"", ""scheduling/meeting time search""]}, {""agent"": ""llm"", ""score"": 0.8545, ""source"": ""capability+template"", ""capability_score"": 0.8342, ""rank"": 2, ""matched_capabilities"": [""calendar availability matching"", ""scheduling/meeting time search""]}, {""agent"": ""travel_booker"", ""score"": 0.8197, ""source"": ""capability"", ""capability_score"": 0.8197, ""rank"": 3, ""matched_capabilities"": [""calendar availability matching""]}, {""agent"": ""meeting_summarizer"", ""score"": 0.8188, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""scheduling/meeting time search""]}, {""agent"": ""time_tracker"", ""score"": 0.7992, ""source"": ""embedding+capability"", ""capability_score"": 0.7602, ""rank"": 5, ""matched_capabilities"": [""time zone handling""]}, {""agent"": ""email"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": []}, {""agent"": ""shell"", ""score"": 0.75, ""source"": ""template"", ""capability_score"": 0.0, ""rank"": 7, ""matched_capabilities"": []}]}]","19848","2463","22311","342","0.031517","3.4e-05","0.031551","0","0","0","0","0","0","0","[]","0","[]"
"019e0d14-d040-7383-949c-ffe3797e2de0","2026-05-09T14:12:27.107714+00:00","1-2","1","tasks/officebench/1-2","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","0","planned","","1","0","18.87","0","3","1","0","1","e55e4922-b017-4afc-ae9f-8f07d52f1a5f","0.9056831485847991","0","0","0","1","4.0","[""calendar""]","[]","5","{""calendar"": ""embedding+capability+template"", ""llm"": ""capability"", ""social_media_poster"": ""capability"", ""time_tracker"": ""embedding+capability"", ""bookmark_manager"": ""embedding"", ""travel_booker"": ""capability"", ""ticket_manager"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar scheduling"", ""date/time reasoning"", ""availability matching""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.9057, ""source"": ""embedding+capability+template"", ""capability_score"": 0.8566, ""rank"": 1, ""matched_capabilities"": [""calendar scheduling"", ""date/time reasoning""]}, {""agent"": ""llm"", ""score"": 0.8278, ""source"": ""capability"", ""capability_score"": 0.8278, ""rank"": 2, ""matched_capabilities"": [""calendar scheduling"", ""date/time reasoning""]}, {""agent"": ""social_media_poster"", ""score"": 0.8161, ""source"": ""capability"", ""capability_score"": 0.8161, ""rank"": 3, ""matched_capabilities"": [""calendar scheduling""]}, {""agent"": ""time_tracker"", ""score"": 0.7759, ""source"": ""embedding+capability"", ""capability_score"": 0.7759, ""rank"": 4, ""matched_capabilities"": [""date/time reasoning""]}, {""agent"": ""bookmark_manager"", ""score"": 0.7745, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""availability matching""]}, {""agent"": ""travel_booker"", ""score"": 0.7688, ""source"": ""capability"", ""capability_score"": 0.7688, ""rank"": 6, ""matched_capabilities"": [""availability matching""]}, {""agent"": ""ticket_manager"", ""score"": 0.7579, ""source"": ""capability"", ""capability_score"": 0.7579, ""rank"": 7, ""matched_capabilities"": [""availability matching""]}]}]","25271","1480","26751","413","0.022373","4.1e-05","0.022414","0","0","0","0","0","0","0","[]","0","[]"
"019e0d15-4f3c-75f1-86ec-769a8ddf6fc1","2026-05-09T14:12:57.885479+00:00","1-2","2","tasks/officebench/1-2","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","0","planned","","1","0","17.14","0","2","1","0","1","e55e4922-b017-4afc-ae9f-8f07d52f1a5f","0.855350715559861","0","0","0","1","5.0","[""llm""]","[]","3","{""calendar"": ""embedding+capability"", ""llm"": ""capability"", ""social_media_poster"": ""capability"", ""time_tracker"": ""embedding"", ""travel_booker"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar scheduling"", ""time slot finding"", ""date/time reasoning""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8662, ""source"": ""embedding+capability"", ""capability_score"": 0.8566, ""rank"": 1, ""matched_capabilities"": [""calendar scheduling"", ""time slot finding"", ""date/time reasoning""]}, {""agent"": ""llm"", ""score"": 0.8278, ""source"": ""capability"", ""capability_score"": 0.8278, ""rank"": 2, ""matched_capabilities"": [""calendar scheduling"", ""date/time reasoning""]}, {""agent"": ""social_media_poster"", ""score"": 0.8161, ""source"": ""capability"", ""capability_score"": 0.8161, ""rank"": 3, ""matched_capabilities"": [""calendar scheduling""]}, {""agent"": ""time_tracker"", ""score"": 0.7988, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""time slot finding"", ""date/time reasoning""]}, {""agent"": ""travel_booker"", ""score"": 0.7735, ""source"": ""capability"", ""capability_score"": 0.7735, ""rank"": 5, ""matched_capabilities"": [""time slot finding""]}]}]","13918","1342","15260","415","0.015916","4.2e-05","0.015958","0","0","0","0","0","0","0","[]","0","[]"
"019e0d15-c922-7090-936d-3ae93372681f","2026-05-09T14:13:40.363148+00:00","1-2","3","tasks/officebench/1-2","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","0","planned","","1","0","28.41","0","4","2","1","1","20bb9a60-23d2-4cd1-917a-65a66598c9e9","0.8193185114048137","0","0","1","0","2.0","[""llm""]","[""llm""]","0","{""calendar"": ""capability+template"", ""social_media_poster"": ""embedding"", ""llm"": ""capability"", ""form_filler"": ""embedding"", ""email"": ""embedding"", ""audio_transcriber"": ""embedding"", ""survey_builder"": ""embedding+capability"", ""code_reviewer"": ""embedding""}","[{""call"": 1, ""capabilities"": [""agent that can infer or reason about missing personal schedule information"", ""agent that can handle logic puzzles with minimal context""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8193, ""source"": ""capability+template"", ""capability_score"": 0.8067, ""rank"": 1, ""matched_capabilities"": [""agent that can infer or reason about missing personal schedule information""]}, {""agent"": ""social_media_poster"", ""score"": 0.8042, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""agent that can infer or reason about missing personal schedule information""]}, {""agent"": ""llm"", ""score"": 0.7982, ""source"": ""capability"", ""capability_score"": 0.7982, ""rank"": 3, ""matched_capabilities"": [""agent that can infer or reason about missing personal schedule information""]}, {""agent"": ""form_filler"", ""score"": 0.7961, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}, {""agent"": ""email"", ""score"": 0.7858, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}, {""agent"": ""audio_transcriber"", ""score"": 0.7795, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}]}, {""call"": 2, ""capabilities"": [""agent that can infer default behavior or conventions for under-specified comparison questions"", ""agent that can handle logic puzzles with minimal context""], ""unmatched"": [], ""results"": [{""agent"": ""llm"", ""score"": 0.8193, ""source"": ""capability+template"", ""capability_score"": 0.7726, ""rank"": 1, ""matched_capabilities"": [""agent that can infer default behavior or conventions for under-specified comparison questions""]}, {""agent"": ""form_filler"", ""score"": 0.7961, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 2, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}, {""agent"": ""survey_builder"", ""score"": 0.7938, ""source"": ""embedding+capability"", ""capability_score"": 0.7612, ""rank"": 3, ""matched_capabilities"": [""agent that can infer default behavior or conventions for under-specified comparison questions""]}, {""agent"": ""code_reviewer"", ""score"": 0.7893, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 4, ""matched_capabilities"": [""agent that can infer default behavior or conventions for under-specified comparison questions""]}, {""agent"": ""email"", ""score"": 0.7858, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 5, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}, {""agent"": ""audio_transcriber"", ""score"": 0.7795, ""source"": ""embedding"", ""capability_score"": 0.0, ""rank"": 6, ""matched_capabilities"": [""agent that can handle logic puzzles with minimal context""]}]}]","36040","1934","37974","508","0.031549","5.1e-05","0.0316","0","0","0","0","0","0","0","[]","0","[]"
"019e0d16-6d14-7640-b320-2a7daf51d302","2026-05-09T14:24:10.971408+00:00","1-2","4","tasks/officebench/1-2","gpt-5.1","final-train_memory_new_agents_fold_3","final/train_memory_new_agents_fold_3","1","planned","","1","0","616.83","0","2","1","0","1","e55e4922-b017-4afc-ae9f-8f07d52f1a5f","0.8484939571604868","0","0","0","1","6.0","[""calendar""]","[]","3","{""calendar"": ""capability+template"", ""travel_booker"": ""embedding+capability"", ""log_analyzer"": ""capability"", ""llm"": ""capability""}","[{""call"": 1, ""capabilities"": [""calendar commitments lookup"", ""compare two people's schedules on a specific date"", ""date-specific event counting""], ""unmatched"": [], ""results"": [{""agent"": ""calendar"", ""score"": 0.8485, ""source"": ""capability+template"", ""capability_score"": 0.8396, ""rank"": 1, ""matched_capabilities"": [""calendar commitments lookup"", ""compare two people's schedules on a specific date"", ""date-specific event counting""]}, {""agent"": ""travel_booker"", ""score"": 0.8096, ""source"": ""embedding+capability"", ""capability_score"": 0.8096, ""rank"": 2, ""matched_capabilities"": [""compare two people's schedules on a specific date"", ""date-specific event counting""]}, {""agent"": ""log_analyzer"", ""score"": 0.7936, ""source"": ""capability"", ""capability_score"": 0.7936, ""rank"": 3, ""matched_capabilities"": [""date-specific event counting""]}, {""agent"": ""llm"", ""score"": 0.7931, ""source"": ""capability"", ""capability_score"": 0.7931, ""rank"": 4, ""matched_capabilities"": [""calendar commitments lookup"", ""compare two people's schedules on a specific date""]}]}]","17769","1681","19450","324","0.024035","3.2e-05","0.024067","0","0","0","0","0","0","0","[]","0","[]"
